CD_UNID;NOME_UNID;CS_TT_MAQUINA;DESCR_MAQUINA;CD_MAQUINA;CD_SETORMANUT;DESCR_SETORMANUT;CD_PRIOMAQUTV;NRO_PATRIMONIO;CD_MODELO;CD_GRUPO;CD_TPCENTATIV;DESCR_GERENC
92;FRIG. AURORA CASTRO;4228;ESTEIRA TRANSPORTE APOS ESTOURAR TRIPA - MOTOREDUTOR;5985;CUR;SETOR EMB CURADOS             ;6;258858;9999;29004;5525;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTEIRA TRANSPORTE CAIXAS ESQ.  EMB 029 (ES1701000139);99985758;EMB;SETOR EMBALAGEM               ;6;;9999;29004;4138;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA TRANSPORTE SAIDA MOEDOR;99986334;CUR;SETOR EMB CURADOS             ;6;257513;9999;29004;5525;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTEIRA TRANSPORTE SAIDA MOEDOR - MOTOREDUTOR;5986;CUR;SETOR EMB CURADOS             ;6;257513;9999;29004;5525;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTERILIZADOR ABATE EMERGÊNCIA RECEPCAO (ET1701000004);99986755;REC;SETOR DE RECEPCAO             ;6;;9999;31002;2216;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTERILIZADOR PARA SERRA MANUAL DE CARCAÇA SULMAQ 01;1407;ABT;SETOR ABATE/RESFRIAMENTO      ;6;0;9999;15005;2488;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTERILIZADOR PARA SERRA MANUAL DE CARCAÇA SULMAQ 02;1408;ABT;SETOR ABATE/RESFRIAMENTO      ;6;0;9999;15005;2488;OUTROS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 01;99985848;EST;SETOR DE ESTUFAS              ;6;257928;9999;7001;4588;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 01 - COZIMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;99996063;EST;SETOR DE ESTUFAS              ;6;257928;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 01 - COZIMENTO - SISTEMA VENTILAÇÃO EXAUSTÃO;99996093;EST;SETOR DE ESTUFAS              ;6;257928;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 01 - FUMEIRO;99985853;EST;SETOR DE ESTUFAS              ;6;257928;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 01 - FUMEIRO - AGITADOR - MOTOREDUTOR;99996144;EST;SETOR DE ESTUFAS              ;6;257928;9999;18000;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 01 - FUMEIRO - INSUFLADOR;99996146;EST;SETOR DE ESTUFAS              ;6;257928;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 01 - FUMEIRO - SISTEMA ELETRICO;99996148;EST;SETOR DE ESTUFAS              ;6;257928;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 01 - RESFRIAMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;99996104;EST;SETOR DE ESTUFAS              ;6;257928;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 01 - SISTEMA DE TRANSPOTE;99996051;EST;SETOR DE ESTUFAS              ;6;257928;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 01 - SISTEMA ELETRICO;99996106;EST;SETOR DE ESTUFAS              ;6;257928;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 01 CAMARA DE TROCA - FLAP - COZIMENTO;99996047;EST;SETOR DE ESTUFAS              ;6;257928;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 01 CAMARA DE TROCA - FLAP - RESFRIAMENTO;99996096;EST;SETOR DE ESTUFAS              ;6;257928;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 01 CÂMARA DE TROCA - FLAP - COZIMENTO - MOTOREDUTOR;99996043;EST;SETOR DE ESTUFAS              ;6;257928;9999;18000;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 01 CÂMARA DE TROCA - FLAP - RESFRIAMENTO - MOTOREDUTOR;99996097;EST;SETOR DE ESTUFAS              ;6;257928;9999;19000;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 02;99985855;EST;SETOR DE ESTUFAS              ;6;257929;9999;7001;4588;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 02 - COZIMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;99996227;EST;SETOR DE ESTUFAS              ;6;257929;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 02 - COZIMENTO - SISTEMA VENTILAÇÃO EXAUSTÃO;99996229;EST;SETOR DE ESTUFAS              ;6;257929;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 02 - FUMEIRO;99985858;EST;SETOR DE ESTUFAS              ;6;257929;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 02 - FUMEIRO - INSUFLADOR;99996249;EST;SETOR DE ESTUFAS              ;6;257929;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 02 - FUMEIRO - SISTEMA ELETRICO;99996251;EST;SETOR DE ESTUFAS              ;6;257929;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 02 - RESFRIAMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;99996240;EST;SETOR DE ESTUFAS              ;6;257929;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 02 - SISTEMA DE TRANSPOTE;99996220;EST;SETOR DE ESTUFAS              ;6;257929;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 02 - SISTEMA ELETRICO;99996242;EST;SETOR DE ESTUFAS              ;6;257929;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 02 CAMARA DE TROCA - FLAP - COZIMENTO;99996217;EST;SETOR DE ESTUFAS              ;6;257929;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 02 CAMARA DE TROCA - FLAP - RESFRIAMENTO;99996231;EST;SETOR DE ESTUFAS              ;6;257929;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 02 CÂMARA DE TROCA - FLAP - COZIMENTO - MOTOREDUTOR;99996218;EST;SETOR DE ESTUFAS              ;6;257929;9999;18000;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 02 CÂMARA DE TROCA - FLAP - RESFRIAMENTO - MOTOREDUTOR;99996232;EST;SETOR DE ESTUFAS              ;6;257929;9999;18000;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 03;99985860;EST;SETOR DE ESTUFAS              ;6;257930;9999;7001;4588;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 03 - COZIMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;99996271;EST;SETOR DE ESTUFAS              ;6;257930;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 03 - COZIMENTO - SISTEMA VENTILAÇÃO EXAUSTÃO;99996273;EST;SETOR DE ESTUFAS              ;6;257930;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 03 - FUMEIRO;99985863;EST;SETOR DE ESTUFAS              ;6;257930;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 03 - FUMEIRO - AGITADOR - MOTOREDUTOR;99996291;EST;SETOR DE ESTUFAS              ;6;257930;9999;18000;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 03 - FUMEIRO - INSUFLADOR;99996293;EST;SETOR DE ESTUFAS              ;6;257930;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 03 - FUMEIRO - SISTEMA ELETRICO;99996295;EST;SETOR DE ESTUFAS              ;6;257930;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 03 - RESFRIAMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;99996284;EST;SETOR DE ESTUFAS              ;6;257930;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 03 - SISTEMA DE TRANSPOTE;99996265;EST;SETOR DE ESTUFAS              ;6;257930;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 03 - SISTEMA ELETRICO;99996286;EST;SETOR DE ESTUFAS              ;6;257930;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 03 CAMARA DE TROCA - FLAP - COZIMENTO;99996262;EST;SETOR DE ESTUFAS              ;6;257930;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 03 CAMARA DE TROCA - FLAP - RESFRIAMENTO;99996275;EST;SETOR DE ESTUFAS              ;6;257930;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 03 CÂMARA DE TROCA - FLAP - COZIMENTO - MOTOREDUTOR;99996263;EST;SETOR DE ESTUFAS              ;6;257930;9999;18000;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 03 CÂMARA DE TROCA - FLAP - RESFRIAMENTO - MOTOREDUTOR;99996276;EST;SETOR DE ESTUFAS              ;6;257930;9999;18000;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 04;99985866;EST;SETOR DE ESTUFAS              ;6;257931;9999;7001;4588;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 04 - COZIMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;99996307;EST;SETOR DE ESTUFAS              ;6;257931;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 04 - COZIMENTO - SISTEMA VENTILAÇÃO EXAUSTÃO;99996309;EST;SETOR DE ESTUFAS              ;6;257931;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 04 - FUMEIRO;99985869;EST;SETOR DE ESTUFAS              ;6;257931;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 04 - FUMEIRO - AGITADOR - MOTOREDUTOR;99996380;EST;SETOR DE ESTUFAS              ;6;257931;9999;18000;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 04 - FUMEIRO - INSUFLADOR;99996382;EST;SETOR DE ESTUFAS              ;6;257931;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 04 - FUMEIRO - SISTEMA ELETRICO;99996384;EST;SETOR DE ESTUFAS              ;6;257931;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 04 - RESFRIAMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;99996320;EST;SETOR DE ESTUFAS              ;6;257931;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 04 - SISTEMA DE TRANSPOTE;99996301;EST;SETOR DE ESTUFAS              ;6;257931;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 04 - SISTEMA ELETRICO;99996322;EST;SETOR DE ESTUFAS              ;6;257931;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 04 CAMARA DE TROCA - FLAP - COZIMENTO;99996298;EST;SETOR DE ESTUFAS              ;6;257931;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 04 CAMARA DE TROCA - FLAP - RESFRIAMENTO;99996311;EST;SETOR DE ESTUFAS              ;6;257931;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 04 CÂMARA DE TROCA - FLAP - COZIMENTO - MOTOREDUTOR;99996299;EST;SETOR DE ESTUFAS              ;6;257931;9999;18000;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 04 CÂMARA DE TROCA - FLAP - RESFRIAMENTO - MOTOREDUTOR;99996312;EST;SETOR DE ESTUFAS              ;6;257931;9999;18000;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 05;99985871;EST;SETOR DE ESTUFAS              ;6;257932;9999;7001;4588;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 05 - COZIMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;99996396;EST;SETOR DE ESTUFAS              ;6;257932;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 05 - COZIMENTO - SISTEMA VENTILAÇÃO EXAUSTÃO;99996398;EST;SETOR DE ESTUFAS              ;6;257932;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 05 - FUMEIRO;99996415;EST;SETOR DE ESTUFAS              ;6;257932;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 05 - FUMEIRO - AGITADOR - MOTOREDUTOR;99996417;EST;SETOR DE ESTUFAS              ;6;257932;9999;18000;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 05 - FUMEIRO - INSUFLADOR;99996419;EST;SETOR DE ESTUFAS              ;6;257932;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 05 - FUMEIRO - SISTEMA ELETRICO;99996421;EST;SETOR DE ESTUFAS              ;6;257932;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 05 - RESFRIAMENTO - SISTEMA VENTILAÇÃO CIRCULAÇÃO;99996409;EST;SETOR DE ESTUFAS              ;6;257932;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 05 - SISTEMA DE TRANSPOTE;99996390;EST;SETOR DE ESTUFAS              ;6;257932;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 05 - SISTEMA ELETRICO;99996411;EST;SETOR DE ESTUFAS              ;6;257932;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 05 CAMARA DE TROCA - FLAP - COZIMENTO;99996387;EST;SETOR DE ESTUFAS              ;6;257932;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 05 CAMARA DE TROCA - FLAP - RESFRIAMENTO;99996400;EST;SETOR DE ESTUFAS              ;6;257932;9999;7001;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 05 CÂMARA DE TROCA - FLAP - COZIMENTO - MOTOREDUTOR;99996388;EST;SETOR DE ESTUFAS              ;6;257932;9999;18000;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;ESTUFA VEMAG 05 CÂMARA DE TROCA - FLAP - RESFRIAMENTO - MOTOREDUTOR;99996401;EST;SETOR DE ESTUFAS              ;6;257932;9999;18000;4588;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;EVAP. RE. 5°C AMBIENTE CÂMARA PÓS ESTUFA (EVA1701000156);99986022;CEB;EMBUTIDOS COZIDOS             ;6;;9999;22008;2283;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG.  5 AMBIENTE (EVA1701000123);99986001;CEB;EMBUTIDOS COZIDOS             ;6;;9999;22008;2283;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 35°C (TUNEL CONGELAMENTO GEA) (EVA1701000097);99986335;TCA;SETOR TUNEIS E CAMARAS        ;4;;9999;22008;2313;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 35°C CÂMARA EST. CONG. 01;99985905;EXD;EXPEDICAO                     ;6;;9999;22008;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 35°C CÂMARA EST. CONG. 02;99985907;EXD;EXPEDICAO                     ;6;;9999;22008;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 35°C CÂMARA SECAGEM PALETA01 (EVA1701000075);99986346;CUR;SETOR EMB CURADOS             ;6;1;9999;22008;5525;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 35°C CÂMARA SECAGEM PALETA02 (EVA1701000076);99986375;CUR;SETOR EMB CURADOS             ;6;0;9999;22008;5525;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 35°C TÚNEL CONG. MIÚDO 02 (EVA1701000104);99986329;TCA;SETOR TUNEIS E CAMARAS        ;4;;9999;22008;2313;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 35°C TÚNEL CONG. MIÚDOS 01 (EVA1701000103);99986326;TCA;SETOR TUNEIS E CAMARAS        ;4;;9999;22008;2313;MÁQUINAS SECUNDÁRIAS
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C  DE GAIOLAS 01 (EVA1701000147);99986379;CUR;SETOR EMB CURADOS             ;6;1;9999;22008;5525;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C  DE GAIOLAS 02 (EVA1701000148);99986380;CUR;SETOR EMB CURADOS             ;6;1;9999;22008;5525;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C  DE TRIPAS (EVA1701000149);99986381;CUR;SETOR EMB CURADOS             ;6;1;9999;22008;5525;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C (CIRC.  03);99985909;EXD;EXPEDICAO                     ;6;;9999;22008;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C (CIRC. 01);99985920;EXD;EXPEDICAO                     ;6;;9999;22008;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C (CIRC. 02);99985925;EXD;EXPEDICAO                     ;6;;9999;22008;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C (CIRC. 03);99985929;EXD;EXPEDICAO                     ;4;;9999;22008;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C (CÂMARA RESFR. FRESCAL) (EVA1701000135);99986037;SFR;SETOR EMBUTIDOS FRESCAIS      ;4;;9999;22008;4057;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. ( CMS) (EVA1701000096);99986207;EPJ;SETOR DE ESPOSTEJAMENTO       ;6;;9999;22008;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. ( SALA DE PAINÉIS) (EVA1701000094);99986209;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;;9999;22008;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. (CORREDOR DESOSSA01) (EVA1701000089);99986210;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;;9999;22008;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. (CORREDOR DESOSSA02) (EVA1701000090);99986211;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;;9999;22008;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. (DESOSSA01) (EVA1701000080);99986212;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;;9999;22008;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. (DESOSSA02) (EVA1701000081);99986215;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;;9999;22008;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. (DESOSSA03) (EVA1701000082);99986216;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;;9999;22008;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. (DESOSSA04) (EVA1701000083);99986217;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;;9999;22008;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. (DESOSSA05) (EVA1701000084);99986218;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;;9999;22008;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. (DESOSSA06) (EVA1701000085);99986220;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;;9999;22008;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. (DESOSSA07) (EVA1701000086);99986222;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;;9999;22008;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. (DESOSSA08) (EVA1701000087);99986223;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;;9999;22008;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. (DESOSSA09) (EVA1701000088);99986225;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;;9999;22008;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. (ENTRADA MEZ. CORTE) (EVA1701000091);99986227;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;;9999;22008;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. (EVISC. ABATE02) (EVA1701000002);99985542;ABT;SETOR ABATE/RESFRIAMENTO      ;4;;9999;22008;2488;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. (EXPEDIÇÃO  SUBSOLO);99985933;EXD;EXPEDICAO                     ;4;;9999;22008;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. (EXPEDIÇÃO01);99985944;EXD;EXPEDICAO                     ;4;;9999;22008;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. (EXPEDIÇÃO02);99985948;EXD;EXPEDICAO                     ;4;;9999;22008;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. (MEZANINO CORTES01) (EVA1701000092);99986229;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;;9999;22008;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. (MEZANINO CORTES02) (EVA1701000093);99986230;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;;9999;22008;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. ANTECAM TÚNEL MIÚDO (EVA1701000102);99986320;TCA;SETOR TUNEIS E CAMARAS        ;4;;9999;22008;2313;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. CIRC 05  LAV. CAIXA1;99985445;LBM;SETOR LAVAGEM BACIAS/MONOBLOCO;4;;9999;22008;2470;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. CIRC 05  LAV. CAIXA2;99985447;LBM;SETOR LAVAGEM BACIAS/MONOBLOCO;4;;9999;22008;2470;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. CIRC. ACESSO DESOSSA (EVA1701000077);99986231;EPJ;SETOR DE ESPOSTEJAMENTO       ;4;;9999;22008;2224;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. CÂMARA EST. RESF. 01;99985955;EXD;EXPEDICAO                     ;4;;9999;22008;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. CÂMARA EST. RESF. 02;99985958;EXD;EXPEDICAO                     ;4;;9999;22008;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. PALET. DE CONG. 01;99985967;EXD;EXPEDICAO                     ;4;;9999;22008;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C ABS. PALET. DE CONG. 04;99985968;EXD;EXPEDICAO                     ;4;;9999;22008;2348;MÁQUINAS PRINCIPAL
92;FRIG. AURORA CASTRO;4228;EVAP. REG. 5°C AMB ANTE CÂMARA CONG/RESF (EVA1701000171);99987015;COD;SETOR DE CONDIMENTOS          ;6;1;9999;22008;4472;MÁQUINAS PRINCIPAL
