CODIGO UNIDADE;NOME UNIDADE;CODIGO DEPOSITO;DESCRIÇÃO DEPOSITO;CODIGO LOCAL;DESCRIÇÃO LOCAL;ESTANTE;PRATELEIRA;COLUNA;SEQUENCIA;CODIGO DEST. USO;DESCRIÇÃO DEST. USO;CODIGO ITEM;DESCRIÇÃO ITEM;CODIGO GRUPO DE ESTOQUE;DESCRIÇÃO GRUPO DE ESTOQUE;CODIGO SUBGRUPO DE ESTOQUE;DESCRIÇÃO SUBGRUPO DE ESTOQUE;UNIDADE MEDIDA;DATA ULTIMA COMPRA;CODIGO LOTE;LEGENDA LOTE;QUANTIDADE;VALOR;SITUAÇÃO PILHA;DATA CRIAÇÃO;MARCA REFERENCIA;CONTROLA ESTOQUE MINIMO;DATA FECHAMENTO;DATA GERAÇÃO;CLASSIFICAÇÃO TEMPO SEM CONSUMO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;1;5;3;7;;;56322;ESTILETE ERGONOMICO BICO DE PATO MOD.BP22,NORMA;14;MATERIAIS PARA USO EM MANUTENCOES;18;FERRAGENS;UN;;;;3;125,38;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;1;5;4;1;3;ESTOQUE MINIMO;156397;FILTRO PLISSADO 595X395X50MM MOD.FZ01AT (M5) - PPLMAIOR COD.DHME3242,MUNTERS;14;MATERIAIS PARA USO EM MANUTENCOES;16;FILTROS E COMPONENTES P/ VENTILACAO;UN;;;;27;11666,06;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;1;6;1;1;3;ESTOQUE MINIMO;186878;FILTRO OLEO MOTOR COD.RE504836,JOHN DEERE;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;145,67;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;1;6;1;2;3;ESTOQUE MINIMO;186879;FILTRO PRIMARIO COMB COD.RE509031,JOHN DEERE;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;119,92;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;1;6;1;3;3;ESTOQUE MINIMO;187285;FILTRO SEP COMB COD.AT433550,JOHN DEERE;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;164,67;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;1;6;1;4;3;ESTOQUE MINIMO;188083;ELEMENTO FILTANTE COMBUSTIVEL REF.509031,JOHN DEERE;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;184,84;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;1;6;1;5;3;ESTOQUE MINIMO;188081;FILTRO AUTO SEL OLEO REF.AT367840,JOHN DEERE;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;834,72;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;1;6;1;6;3;ESTOQUE MINIMO;185996;ELEMENTO FILTRANT AR REF.AT332909,JOHN DEERE;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;110,3;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;1;6;1;7;3;ESTOQUE MINIMO;185995;ELEMENTO FILTRANTE REF.AT332908,JOHN DEERE;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;140,62;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;1;6;1;9;3;ESTOQUE MINIMO;137446;ESTEIRA TRANSPORADORA 600X2430MM COD.20050001,MONTEMIL;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;1175,99;;;;NÃO;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;1;6;3;1;3;ESTOQUE MINIMO;80037;PROJETOR/REFLETOR LED METAL 50 A 100W MIN.10400LM C/ALCA,HDA;14;MATERIAIS PARA USO EM MANUTENCOES;6;MATERIAIS ELETRICOS - ILUMINACAO;UN;;;;11;6937,42;;;;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;1;6;3;2;3;ESTOQUE MINIMO;191076;FILTRO METALICO G2 C/MOLDURA DE ALUM COD.FMT0000051,G-TECH;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;2;841,81;;;Marca: 208 SPIRAX SARCO ;SIM;;03/05/2026 10:07;REGULAR;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;1;6;3;3;3;ESTOQUE MINIMO;190978;BANCO DE RESISTENCIAS 15KW 1EST 480V COD.TRK0000048,G-TECH;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;3;18110,66;;;Marca: 79 TELEMECANIQUE / SCHNEIDER ;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;1;1;3;ESTOQUE MINIMO;185796;LAMINA D210 COD.MRL9653081,JBT MAREL;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;2;4406,58;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;1;2;3;ESTOQUE MINIMO;185795;LAMINA D250 COD.MRL9550379,JBT MAREL;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;3;4335,04;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;1;3;3;ESTOQUE MINIMO;185898;CILINDRO PNEUMATICO COD.9653137,MAREL;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;2;1643,84;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;1;4;3;ESTOQUE MINIMO;187145;PLUGUE MACHO COD.MP758742000,JBT MAREL;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;2;228,85;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;1;5;3;ESTOQUE MINIMO;185782;TRAVA DA CATRACA COD.MRL9650866,JBT MAREL;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;3;969,56;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;2;1;3;ESTOQUE MINIMO;143524;CASQUILHO COD.524140880,YALE;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;3;149,96;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;2;2;3;ESTOQUE MINIMO;143516;PINO GRAXEIRO COD.15631300,YALE;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;67;501,93;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;2;3;3;ESTOQUE MINIMO;143511;PINO COD.524140839,YALE;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;142,65;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;2;4;3;ESTOQUE MINIMO;151491;CONTACTOR PRINCIPAL 24V 150A MP-60 COD.524245937,YALE;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;3;869,48;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;2;5;3;ESTOQUE MINIMO;162892;PINO COD.524140834,YALE;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;15;1684,54;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;2;7;3;ESTOQUE MINIMO;186701;CORREIA PLANA FECH 2,5X 120,0X 3060MM COD.20050205,MONTEMIL;14;MATERIAIS PARA USO EM MANUTENCOES;9;CORREIAS;UN;;;;1;6093;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;2;8;3;ESTOQUE MINIMO;187327;CORTADORA AUTOMATICA DO PE DIREITO MONTADA COD.9673963,MAREL;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;65423,04;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;3;1;3;ESTOQUE MINIMO;77536;ROLAMENTO COD.3521020,KENTMASTER;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;5;2513,77;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;3;2;3;ESTOQUE MINIMO;79664;ROLAMENTO COD.352403,KENTMASTER;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;3;1593,18;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;3;3;3;ESTOQUE MINIMO;185697;ROLAMENTO COD.331605,KENTMASTER;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;7;2839,19;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;3;4;3;ESTOQUE MINIMO;185696;ROLAMENTO COD.320008,KENTMASTER;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;7;5467,6;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;3;5;3;ESTOQUE MINIMO;187457;SUPORTE FIXACAO GATILHO REF.654159,KENTMASTER;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;2011,01;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;3;6;3;ESTOQUE MINIMO;69819;EIXO COD.1001530,KENTMASTER;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;2;2269,54;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;3;7;3;ESTOQUE MINIMO;69820;EIXO COD.1001520,KENTMASTER;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;2;2607,34;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;3;8;3;ESTOQUE MINIMO;90839;ENGRENAGEM COD.1000400,KENTMASTER;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;3863,72;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;3;9;3;ESTOQUE MINIMO;90545;ENGRENAGEM DIRECAO POS.5 REF.1000740,KENTMASTER;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;3560,67;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;3;10;3;ESTOQUE MINIMO;185676;ARRUELA DENTADA COD.300008,KENTMASTER;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;3;467,07;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;3;11;3;ESTOQUE MINIMO;185673;ANEL ORING COD.768008,KENTMASTER;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;11;261,34;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;3;12;3;ESTOQUE MINIMO;188104;ANEL VEDACAO COD.7680359,KENTMASTER;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;3;343,25;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;3;13;3;ESTOQUE MINIMO;185675;ANEL ORING COD.768153,KENTMASTER;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;6;614,74;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;3;14;3;ESTOQUE MINIMO;185699;VEDACAO DAGUA COD.170422,KENTMASTER;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;4;577,06;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;3;15;3;ESTOQUE MINIMO;79709;JUNTA BORRACHA COD.1000440,KENTMASTER;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;8;1904,95;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;4;1;3;ESTOQUE MINIMO;187444;CONECTOR M8 MACHO 4P COD.9380648,ULMA;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;231,38;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;4;2;3;ESTOQUE MINIMO;61285;"MACHO MANUAL ACO RAPIDO 3/4"" 10 FIOS UNC,DORMER";14;MATERIAIS PARA USO EM MANUTENCOES;22;FERRAMENTAS DE CORTE/USINAGEM;UN;;;;2;367,19;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;4;4;3;ESTOQUE MINIMO;187797;FRESA TOPO RETA 9X72MM COD.36921,HT FERRAMENTAS;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;63,76;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;4;5;3;ESTOQUE MINIMO;142984;FRESA TOPO 4 CORTES 5,0X5X13X50MM REF.40040500T013,WIDIA;14;MATERIAIS PARA USO EM MANUTENCOES;18;FERRAGENS;UN;;;;3;268,29;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;4;6;3;ESTOQUE MINIMO;187786;"FRESA TOPO RETA 1/2""X82,5MM COD.29603,HT FERRAMENTAS";14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;95,45;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;4;8;3;ESTOQUE MINIMO;187853;MOLA COMPRESSAO 12,5MM COD.3081543,TORFRESMA;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;285,54;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;4;9;3;ESTOQUE MINIMO;187852;MOLA COMPRESSAO 21,8MM COD.3081509,TORFRESMA;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;304,58;;;;SIM;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;4;10;3;ESTOQUE MINIMO;186434;PERFIL VED CARREG COD.RWP109BR,REWEFLON;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;M;;;;16;971,54;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;4;11;3;ESTOQUE MINIMO;187781;"FRESA TOPO RETA 5/8""X95MM COD.6945698,WIDIA";14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;666,25;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;4;12;3;ESTOQUE MINIMO;187787;FRESA TOPO RETA 8X63,5MM COD.6945590,WIDIA;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;2;575,43;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;1;4;13;3;ESTOQUE MINIMO;187782;FRESA TOPO RETA 9/16X86MM COD.6144198,WIDIA;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;626,86;;;;SIM;;03/05/2026 10:07;OCIOSO;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;2;1;1;3;ESTOQUE MINIMO;185557;BOMBA COD.MRL400005112,JBT MAREL;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;2;1287,34;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;2;1;2;3;ESTOQUE MINIMO;185896;MOTOR HIDRAULICO COD.9516103,MAREL;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;1;2457,66;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;2;1;3;3;ESTOQUE MINIMO;185708;CABO DE CONEXAO COD.MRL9562742,JBT MAREL;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;M;;;;5;0,05;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;2;1;4;3;ESTOQUE MINIMO;186667;ARRUELA COD.MRL9547246,JBT MAREL;14;MATERIAIS PARA USO EM MANUTENCOES;1;PECAS P/ MAQUINAS PROCESSO PRODUTIVO;UN;;;;3;520,32;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;2;1;6;3;ESTOQUE MINIMO;187017;HASTE GUIA COD.007706011, BYG TRANSEQUIP;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;30,9;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;2;1;7;3;ESTOQUE MINIMO;186687;SERVOMOTOR COD.BT8009128,BUTINA;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;5940,23;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;2;2;1;3;ESTOQUE MINIMO;29292;ARRUELA DE ENCOSTO COD.062960000,YALE;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;13;226,04;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;2;2;3;3;ESTOQUE MINIMO;135607;MOLA COD.580038175,YALE;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;11;537,36;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;2;2;4;3;ESTOQUE MINIMO;143507;CASQUILHO COD.524140878,YALE;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;12;488,26;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;2;2;5;3;ESTOQUE MINIMO;143514;PINO COD.524140842,YALE;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;27;607,97;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;2;2;6;3;ESTOQUE MINIMO;143515;CASQUILHO COD.524140881,YALE;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;1;48,66;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;2;2;7;3;ESTOQUE MINIMO;60787;FUSIVEL 7,5A EGU-18 COD.2306559,STILL;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;10;11,62;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
92;FRIG. AURORA CASTRO;1;MATERIAL (PROPRIO);505;ALMOX. MECANICO/ELETRICO;2;2;2;8;3;ESTOQUE MINIMO;143522;PINO GRAXEIRO COD.15628700,YALE;14;MATERIAIS PARA USO EM MANUTENCOES;2;PECAS P/MAQUINAS DE APOIO A PRODUCAO;UN;;;;2;9,82;;;;NÃO;;03/05/2026 10:07;EM OBSOLESCENCIA;
